userId,Actual_Churn,Churn_Score,Random_Forest_Probability,Calibrated_Random_Forest_Probability,Naive_Bias_Probability,Isotonic_Calibrated_Naive_Bias_Probability,Sigmoid_Calibrated_Naive_Bias_Probability
003FFDC9-6016-4F49-B1E2-3FA5D6811F18,1.0,0.8815151840580153,0.764066525470429,0.9004130261924267,0.6369623697948531,0.6800449254334575,0.7230188201442672
003aa162-7cd0-4775-a16e-d0b82c67a410,0.0,0.13659019838370506,0.04387355306831275,0.017379250207226866,0.3319651093983964,0.20721689951418557,0.22833378572909488
00443B20-F546-4752-B5A9-196CDF96E00E,1.0,0.851785203825115,0.7761241034363792,0.912259108758387,0.582260188038921,0.6572749123819182,0.6340648648687556
0049c43b-0e40-47e5-904d-25cb1fd7a2b3,1.0,0.9477360655599563,0.9642419531657281,0.9820622993550991,0.6068078156007028,0.6845562506897332,0.6788039365541947
004FD376-FBC6-4F01-A1CD-C15F8B5F86E8,1.0,0.704471953481859,0.6296513728312101,0.6748370536141907,0.5377195266319332,0.6141259136978302,0.5576101647621852
004bf6d0-e603-47a0-a2fe-20c7463b9676,1.0,0.8653242188379165,0.9595187918960904,0.9813332224294934,0.5146395157546346,0.5741140449636589,0.5148155374841406
00525294-d364-4c93-a76b-dabef2c7ed8f,1.0,0.9280862147951291,0.9718682271920898,0.9828151580067969,0.5785633409968829,0.6429258468692605,0.6487754032674969
0057a0f0-530c-4164-aad8-45207ad64103,0.0,0.25079194022207496,0.0355446659931353,0.014772504928883027,0.45119398181703446,0.4191852981248041,0.42888063891104494
005B7331-40C0-40EC-BFDD-EA5C8CA16C8A,1.0,0.8683231560932766,0.7689957109364517,0.9081236957639847,0.6084292787874579,0.6768384881760072,0.6781807009990682
0067D6CB-57BF-4573-9C9F-CA22095FF02C,1.0,0.8482123563193824,0.7644165269546198,0.899715507086966,0.5875681900687705,0.6582495705633504,0.6434515673028285
0070e096-2207-4e0e-8965-7df8463d8788,1.0,0.9257870041399402,0.9345707829876972,0.9761899761066061,0.5945518250505026,0.6665257693171364,0.6562254957229172
007921e2-4c2e-404f-8b31-939533bb3973,0.0,0.20246159262322316,0.037548689274075224,0.015575704989918006,0.4028335498796646,0.3203998730478581,0.3535040949418812
007DF8BB-810C-4601-B7FF-43600EBC0E20,1.0,0.8462990171408675,0.7507436220544019,0.887452950218303,0.6001667982832137,0.6539366292763806,0.6606224331745826
0083A30A-ED97-49EB-A033-FE86306653FE,0.0,0.37002655692224046,0.33655538264546037,0.28471781869684304,0.3991713357583699,0.3532011271124561,0.33809756695269777
0088D8BC-90E1-412D-BED4-316ED6451C8A,1.0,0.8645251269019494,0.7642182849372563,0.9055068288978135,0.6058780932972605,0.6775416010385493,0.6724775706830284
008bb5ac-1e38-495a-afc6-66a98c6dd07c,1.0,0.9112477432298923,0.9746376738302802,0.9833080563969372,0.5570134620645557,0.6423663638756513,0.5899050269218171
00966fd2-f5b4-4e6d-9582-8a41c416da3d,0.0,0.23044230280554795,0.02299120123601747,0.013404319221432955,0.4387636982983332,0.3853445404380236,0.40121740554712176
009a40a7-5a79-4810-aec3-ed5abd7bdfc8,0.0,0.36489436138944115,0.18439831091686043,0.06390484941158964,0.5081113999880673,0.5303250293550091,0.5179987186097806
009d09cb-51f8-4ad8-8e4a-4d7b619def32,0.0,0.10442441812560606,0.021727175373436193,0.01325694525606512,0.276465491690049,0.16869322720897656,0.2114421905154126
00D74B85-D700-4D6C-8FC7-BAC8F90664AA,0.0,0.4581710934112725,0.3983104152339827,0.3578191182230346,0.45361216843504915,0.44108773454550737,0.41819581645520043
00E06F73-FF84-43B1-B206-4FEB4C9B66F2,1.0,0.8774187158747654,0.7929139518297577,0.9204010509988734,0.6018106165155288,0.6845562506897332,0.6707452511991527
00EB5F98-9ACF-4E84-82F6-1E77FF7D87F2,1.0,0.8531895321292359,0.753996466640803,0.8972943062814855,0.5961426053989686,0.6733184823233683,0.6592124441575052
00F2A917-97B1-4568-BB19-EC955F677F3D,0.0,0.6307465697490998,0.5613859643792394,0.6670647979280693,0.48800320530824354,0.4934229240315303,0.4940943794162156
00a1334b-350d-4936-9ca5-9467a09de2f1,1.0,0.9684995447766368,0.9738151508585682,0.9832851239784468,0.6386954552273695,0.6845562506897332,0.7270910762964685
00a66c50-ce3d-4590-a039-8ccd261b28c5,1.0,0.958063727305151,0.9442336701393955,0.9794542355628492,0.6385659767160806,0.6826095069286496,0.7257065513138076
00accdc0-2354-40f6-ad01-cda16526d677,1.0,0.9034659473690232,0.9665835156598755,0.9821016122124588,0.560288924887168,0.6182352186715826,0.5877449918480269
00afd308-3169-40e6-ba51-c3f850927c94,0.0,0.28266560353156006,0.08403030777707754,0.023586879799848644,0.4645199656805287,0.4554516926603553,0.4484500722499848
00b596fa-6444-4c6a-88a8-c39245de5dd8,1.0,0.895518622449551,0.9673242768974806,0.9818607994280486,0.5475631211340024,0.6099852034097497,0.5720316697209833
00bea6d4-7578-4c81-8be1-e51b927639a1,1.0,0.902978352603979,0.8833137539198977,0.9635236859878399,0.5848181231634454,0.6704423584218774,0.6424492599489617
00c3038d-8aea-4341-aed4-32b2d1c9209f,1.0,0.34317573643349975,0.38028328427276065,0.21590508845417147,0.38410514869019563,0.3277165558121743,0.2896807067063779
00d3506b-13ab-412c-b8b3-254a0ec475cc,1.0,0.9943264598881667,0.9634653500059638,0.9815110037876804,0.6954849913432537,0.6853985654583541,0.8027411349209078
00d9f46c-250d-4237-9062-cfbdb4b969e8,1.0,0.9522655405372016,0.9794864158968792,0.9843821078141279,0.6065945297095593,0.6830447316901634,0.6780164597966951
00defda3-347a-4b35-8af5-0bf939ffa346,1.0,0.9505644239406833,0.9292510463400224,0.9734050089828528,0.635281009922401,0.6846892477584628,0.7204782576016336
00e198ea-155a-4368-8c1c-94d16e369b6f,1.0,0.8025410295012468,0.9334866951307594,0.9777553233854945,0.45829446865109563,0.48046934899507104,0.4191501006915768
00e516b5-5735-4828-a2c8-8338a2232143,1.0,0.9342604837218615,0.9670714189541276,0.9831374768976818,0.5863406262826204,0.6724971090917372,0.6450290654785751
00e6e808-b61a-47ea-8be4-7ef00c10fc02,1.0,0.9194206290042166,0.9759367489578986,0.9842976774509342,0.5615509923874851,0.6596782229357102,0.6020723641824343
00edc183-7ed3-4fb3-a085-59109ae7b8f9,1.0,0.9673453529909383,0.9761713969771003,0.9836511611793936,0.6353804706672626,0.6846186443762977,0.7215114045900322
00f563a3-b41b-4b38-8970-f536f2dc3f5d,1.0,0.9532949317917263,0.9751871906422512,0.9841833671525344,0.6116070094358147,0.6817367991258156,0.6849170972444478
00fff30c-eba8-461e-bdfe-f56e970521ed,1.0,0.9765944584135444,0.9778162774943501,0.9842260350594112,0.6553027158586293,0.6828537341382692,0.7424369145334209
0106ca95-fc6f-44b5-a9b5-d422b5f1544c,1.0,0.8862480295900372,0.9471575272176029,0.9801794671209147,0.5608271857726403,0.566287071903761,0.5894438581650292
0109dbce-456a-45be-b209-44837154a38a,1.0,0.9597437587519568,0.972720459393819,0.9830666996818526,0.6233994999363107,0.6845562506897332,0.704317647089065
010f6ea7-7fa1-4309-8975-6d9d3ee6021c,1.0,0.9811552064756021,0.9550018622893968,0.9814507650153443,0.6740423248293932,0.6845562506897332,0.7764150371412104
01141edf-b256-4c0e-a10e-13fe33600bc1,0.0,0.018946879472256938,0.0006379444369560827,0.01077163797051063,0.18858903584312578,0.02344410425024266,0.08838638270574592
01145796-d328-44b6-bb3b-4b132202ae25,0.0,0.39576531258073405,0.1805944313285397,0.05288382893463153,0.549683301250239,0.5895080189285078,0.5765282046681525
011a443d-be7b-43e0-a8fe-105a8c89a3d0,1.0,0.9367748270464119,0.9770460643735591,0.9833064782906805,0.5877889250360554,0.6692221317810154,0.6449530048215898
01307C20-3182-4038-AE09-3F4B2652CF94,1.0,0.8494028905006304,0.7397000000946875,0.8792750322291375,0.6168185770510854,0.654829391598334,0.6824513567944355
0131B434-2123-4439-8B19-A86CCA87E03F,0.0,0.4050317887669013,0.3324058014387402,0.2857338150191959,0.44440354777863444,0.40388752313697285,0.40496297579551954
013348B7-DD26-49F8-A84C-8F4A1227CDB7,1.0,0.9108735979827167,0.7918188359574717,0.921343845172832,0.6632992855764396,0.684740507045369,0.7613258221890944
013ceec5-80a4-4da6-b20e-342c2bb10a1c,0.0,0.3453365098443317,0.20791392046267237,0.09100541410161359,0.4839276940982295,0.439428085709881,0.4783594094519807
01474eb6-256d-4292-8a96-69a995dcd313,1.0,0.9006057988794994,0.9608029208510409,0.981261732414938,0.5488030872782083,0.6337893106864043,0.579302436722106
014ea67e-4eb7-4ab4-9ff3-198891c5f4b2,1.0,0.9057074408641056,0.9735259580933738,0.983530158932115,0.5479487433346529,0.6397677074505382,0.5775865711166768
0168c17b-4ee0-41c1-9f9e-4b43601f2bbc,0.0,0.1900815583709026,0.06949439139780053,0.02056180706352765,0.3703867565024958,0.3067650122811471,0.2947804172820865
016e0fca-9da9-40aa-8652-6e3eb251de7c,1.0,0.9425683272768962,0.9803636573149664,0.9842990061819817,0.5902036782118026,0.6808014591972832,0.6515369819677633
0171DEEA-40BD-4C4E-A1A8-8E316D402051,0.0,0.765869715970073,0.5933827958672839,0.6836468528705629,0.6352304361798604,0.6705757509322432,0.7184440998890451
0174EB9F-AD94-41CA-834F-B786A2069390,1.0,0.8413213878728669,0.7459051340994017,0.8886972077932196,0.5866261995872012,0.6684288929773308,0.6416556563077224
0175e891-ddad-40e3-82b5-61b5a797a283,1.0,0.9502229544537312,0.9279991429791369,0.9753079104917182,0.6428051507876543,0.6656799090156289,0.7297095098312691
01789f2f-25c1-4604-b3ab-062fdbbbe916,0.0,0.33247537939201205,0.1966712990313935,0.11348039649356179,0.4653292800159222,0.42048550951606356,0.4427838221084097
017d2f54-9f9f-4935-b790-7d0ac47611a6,1.0,0.9768318009996791,0.9745408485534229,0.9833431833542383,0.653541444126898,0.6845562506897332,0.7490852929926803
0191b774-cf00-4174-9fcf-4bad1f611ec4,0.0,0.23546128177999703,0.02890501234121887,0.013950930151770997,0.4357804892293691,0.3939186987291813,0.4099409190399711
01950009-5d58-480f-9a7a-b1fd7cf0ca34,1.0,0.9263119794174336,0.9774062510401654,0.9840791045077835,0.5735945723539371,0.6580640305442953,0.6213418601660776
01A7B921-E62A-4098-8853-3A0094386F17,1.0,0.8807299631662233,0.7836282055382963,0.9145716057590378,0.6183484934851049,0.680315365539984,0.6934121540302309
01B8E256-D9F2-45AB-A3BC-A7EF729A1B7A,0.0,0.31307729485910696,0.21692654178036613,0.1590114171681045,0.4259421280127573,0.3462986996391514,0.38226807862294776
01C9A5E1-D824-476D-AFCE-B569AF0A2AE6,1.0,0.8422851737727601,0.7813070402628546,0.9168805311515887,0.5594545447424827,0.6596782229357102,0.5983558484975937
01F146F3-3C1F-4EC5-BF63-A250CBBFB599,1.0,0.7840143918680661,0.7131704357980031,0.828987400196541,0.5526354109586329,0.6200028219752363,0.5856246072993404
01F7A7D8-8DE4-4419-94DC-323D4AEBD5C3,0.0,0.43933434379525055,0.3482391794555039,0.3386326261277949,0.46135887571256395,0.41536234540443023,0.44198015009917185
01b00f96-ffe7-4b6b-b5dc-59759f6ec7e1,0.0,0.3693457986374002,0.22584376888990443,0.124307582633282,0.492108787048775,0.4563399694648051,0.4948630502836232
01b76b56-889a-4393-ad51-400a5ef27f75,1.0,0.8661539410475759,0.9554802414459972,0.980635944760619,0.5158993947937147,0.5764087250484531,0.5212702807559758
01b9908e-a138-46fb-99f5-50b76f2e2743,0.0,0.21535333885341781,0.06545517876101976,0.02024069017494617,0.4182627038208162,0.30183439746992796,0.372519503352815
01b9c2a6-234e-4aaa-bb34-bd1e83f155b9,1.0,0.9235662402429916,0.9620168728346039,0.9812999653798661,0.5749423005231825,0.6448403077133893,0.6448852926418703
01bc3fe1-d803-46bf-b7bb-50f40bc80a56,1.0,0.8579640282788324,0.9649300181927297,0.9818246835550312,0.5018139221907151,0.5673926149856954,0.4931861574475798
01c4673f-2f43-415d-9a00-dbbffd7780f8,1.0,0.9648492969833687,0.9756226935382056,0.9833001775124472,0.6318211769434688,0.683559113933239,0.7159767135461395
01c62725-a1c5-40ba-b725-d7adc96a268e,1.0,0.9285334587505075,0.9807740893673466,0.9840984605882857,0.5757954559855272,0.6601196863692556,0.6226964843326158
01cfd677-17e1-422a-88e6-d425c5f3d082,1.0,0.9478974950490532,0.8905633482878682,0.9656170714032626,0.655577828397165,0.6845562506897332,0.749336331855665
01d1ed0b-571d-452b-96cf-37e3e20a7b1a,1.0,0.93317490894065,0.973237003840832,0.9833286927467306,0.5835435843774223,0.6680385643008667,0.6390145898423105
01d402e7-3246-48a5-ae62-78ecc6f2f748,0.0,0.31451361789941634,0.13625787607955325,0.0353768133754761,0.4801230551807343,0.4862488893189359,0.4622504817368967
01de61cf-062e-4900-9d45-d520961a566e,1.0,0.7747377073146584,0.9306093628835611,0.9764901423064819,0.43739288069269844,0.41913228079444204,0.3809614985015691
01e23a2e-dfcd-484f-9af6-9c82d7ca489d,1.0,0.9200927530950062,0.9703175101509434,0.982599151614037,0.5815542430793393,0.6316062610611721,0.6230180238020099
02078a0a-03fa-4b5f-b2ca-bd380473c35c,0.0,0.17000140853471538,0.028226703555973193,0.014191071432449142,0.37230678590049654,0.2644966228071145,0.3069646676968587
020e0c25-67c4-492b-92d4-aec4c945a972,1.0,0.6345243142231115,0.5601127139060414,0.5925435969095985,0.5236583208162324,0.5412825850989782,0.5269398311042408
02146e6f-b0e7-4502-ab87-95c64f22f0f7,0.0,0.13310918810681815,0.04973920193041242,0.020308233511373088,0.32154110644617523,0.1842424410303938,0.2346679422205112
02170b7f-cdc1-4726-a633-78b007faa24e,1.0,0.8688485535939143,0.9111898791781382,0.9697877350577511,0.5316573377804888,0.6194290713416104,0.5469251470962513
0218c183-c215-4f69-8074-6d5f752e8c5d,0.0,0.2811298310303878,0.09944551066660998,0.029153153465034144,0.4602926616139522,0.43723301806678966,0.43643484204298255
021966e8-3e4e-4827-97b1-41987035d3d4,1.0,0.9353451838180642,0.9719941494386098,0.9824950916974661,0.5971372376984007,0.6512981479763119,0.6548785782894104
02213764-37cb-440f-91d7-4f3cd3d8c550,1.0,0.9520772299121564,0.9660019886682958,0.9821937904266531,0.6160890018666679,0.678944927244983,0.692424823414219
022282c6-b060-448e-a12d-58fe57791138,0.0,0.20375883833594952,0.03018582086215442,0.014366802952884507,0.40267876063986713,0.3367782380158541,0.3543180562055376
0226096c-2ba0-48b8-9e85-53b881abec0d,1.0,0.9717322089645815,0.9820444511562456,0.984257024386763,0.6395057843895461,0.6845562506897332,0.7288708136842241
022F0921-9CFD-48F3-B666-2625E61ECE46,1.0,0.9375884748143815,0.8735020142356471,0.958396162112956,0.6482952781254541,0.6845562506897332,0.7417304373221809
023e99a7-9a10-4611-8e8a-02ec78343328,0.0,0.26452423561290256,0.10350320537846562,0.027812592589154268,0.43777510555618654,0.42063147709225457,0.3966106785365512
0251bda5-414c-46d0-a2cc-e623c8c44a47,1.0,0.9566739789739984,0.9621770367062045,0.9820746441934879,0.624040014313512,0.6844075685724592,0.7050508064850087
025e8a1c-3fcb-4d2e-8f43-9e737d97046f,1.0,0.9141382973423459,0.9813376202618135,0.9840260182274911,0.5547885970642539,0.6478125855042792,0.5900343613048741
026247cd-7b11-4434-994f-82763251de6a,0.0,0.12625386470907488,0.057265647073672606,0.023436393479228823,0.2928063086455901,0.18343625274724765,0.219198491805034
026feadb-7233-431f-a43b-24eb2385fd83,0.0,0.20967675937335994,0.018834946654222248,0.012776855240573353,0.4082278942866966,0.35647037874788773,0.3728904333327306
027EADC7-EA74-4126-B3C3-FF1D5FF2F013,1.0,0.8908991866449284,0.7711497097853955,0.9083141903654761,0.6434970888899791,0.6845562506897332,0.734882645231972
027d6917-d3c5-4dba-8290-c795479dfaee,0.0,0.31251787330766306,0.1855634849188363,0.058341965202262105,0.45542040803149275,0.4465473350308204,0.4228245955609192
02801098-9fb9-42dd-bc10-b42b299f0573,1.0,0.9644964803029282,0.9785236369152704,0.9838302130049934,0.6282780911969004,0.6845562506897332,0.7124059906670256
02874d03-64f7-4e0d-987b-f44599534906,1.0,0.4498704566311563,0.31503712141509527,0.1753069263890422,0.5182246251885357,0.5843027821794655,0.5211356452730891
028933be-7fee-4832-85cb-a6ae9511eee1,1.0,0.9733775562982515,0.9776845935338063,0.9840036226771891,0.6449529345485001,0.6845562506897332,0.7369720246312367
028a9b22-4a0e-4916-8c59-c8622ef2521f,1.0,0.6425043173761646,0.9727131816760154,0.9832498789339407,0.16872311595492992,0.2037474169155583,0.20287880249179546
0290cf43-198e-4005-9f42-3c7e53d2a68a,0.0,0.32471929426163215,0.11181930977113119,0.03219767377021019,0.5021937989760702,0.49762213543576467,0.5115288210388295
02954173-9763-4C2F-AC2B-248463B9FA27,1.0,0.8223175575923721,0.7470352583413529,0.88940884053194,0.5629746998869442,0.6441541607109907,0.6009617774176099
02994068-61c2-4eb2-8104-52b6ddd35f08,0.0,0.19567304177517872,0.02376104163263175,0.013312290131164944,0.3997247933085056,0.32691498289659104,0.34025381235328045
029ca17e-81de-4c86-b41c-ebef1166c431,1.0,0.9729308797916447,0.9793173584620392,0.9840594037885839,0.6432566217134132,0.6845562506897332,0.734416196145417
02EDAE91-5212-4927-BFDF-E1EAAC92BE2D,0.0,0.44371825344059684,0.37048786792675104,0.37213195064898213,0.4413277005654104,0.40704316917733524,0.4170069283454313
02EFBD05-8A24-49A8-B91C-248172688E90,0.0,0.19202045946634222,0.11196762866027297,0.10615102643352181,0.3215254432385844,0.22467489174615554,0.26702801665516157
02F0E8AE-F0F4-4947-9D76-70DCD2E6BD67,0.0,0.705043042850986,0.5905644837777653,0.6441971873345381,0.5813588385732871,0.5941346047448819,0.6285108824852834
02aa3939-4ed6-46f7-bba7-dd8b765c2670,1.0,0.4414366957645941,0.2801011806049593,0.12513183099427677,0.5324539892588438,0.6153649308825829,0.5492650973070002
02ae7ca8-f47b-45e1-b15b-ad5c8e789b3a,1.0,0.930319362084479,0.9216266179904424,0.9740103241671175,0.6162010774630211,0.657652897128835,0.6840004083745639
02ba640a-f00c-4d5b-94d5-7d364409019a,1.0,0.9029787064463709,0.9656357516010388,0.9821255606505017,0.5498827402523386,0.6340543396869819,0.5812474395528717
02bc39eb-0505-4042-8320-1ba5bc42387a,1.0,0.968776265852464,0.9635177287958145,0.9817911342498199,0.6457414007476331,0.6845562506897332,0.7368129888738415
02bca310-d12b-4f0d-98db-17b5cf08135b,1.0,0.9550417025340421,0.9717848940340172,0.982932366641274,0.6230666810138341,0.6694191415978525,0.6999328753866677
02bd7277-3932-4d42-81c1-1196eca938e8,1.0,0.9212414196621861,0.9811226397921866,0.9842522092228692,0.5615728980651442,0.6611197175484861,0.6021087679188051
02cf73a0-281c-4d90-b82c-e095f9be3e15,0.0,0.22830678649542577,0.018263662085088134,0.01267517693380347,0.43362900863708703,0.3861648288107407,0.40305355205274523
02d63996-1997-4bd8-8370-208c310b8dd1,1.0,0.9167995651610651,0.959724219043382,0.9810256326305177,0.5750918207223585,0.6402011027238633,0.6219006132530595
02e3a80b-de53-4f95-8fc8-5103a3b2589f,1.0,0.8994350437718167,0.9196118227302781,0.9694323576253128,0.5730416368476129,0.635221799416543,0.6180752366610638
030ab7ca-9522-449d-86c9-7b4dcb29d778,1.0,0.9604209150377969,0.979583660004546,0.984249150585163,0.6205115080927044,0.6840943976620869,0.7001641198205143
030bb591-543f-4af6-9aa2-a42da76d9aa6,0.0,0.2321268186420421,0.06631907626123593,0.02147571044313424,0.4214788693368609,0.3666001751642926,0.37744976415550885
031117ad-8eb1-4ae9-b46c-efffbc54791b,1.0,0.9276664156454423,0.9819148329751936,0.9845658739415328,0.5728370001939408,0.6601322182447089,0.6195930854798476
03186362-8dbd-4e50-a7d9-ada6424473ff,1.0,0.954556494312001,0.969594039830952,0.9829179578232266,0.615635408081106,0.6845562506897332,0.6928140312197365
031b5fb4-a975-40ad-990e-3ebaee2d6c2c,1.0,0.9077209540122557,0.9761132696574061,0.9837829842023254,0.5534977643089369,0.5801701223045505,0.6378769328525968
031dce11-d40c-4f0b-9295-6fdef65d07e7,1.0,0.9563602642897195,0.9666378426138598,0.9818364332126285,0.6214151429360663,0.6844606693286285,0.7006373358148469
03230199-0fee-4ce5-95a4-39f0f47d0b68,1.0,0.7220744917965429,0.6585432709265528,0.7715106246207786,0.5283432189999022,0.5529431958094077,0.5434976825198977
03230f89-4585-455a-8c1b-572b4e92ef20,1.0,0.8549595876835175,0.9499096899700393,0.9779399037191003,0.5138500770506026,0.5464227997901746,0.5135360783799046
032c84ae-4b75-4c9e-b5f1-b30991937e49,0.0,0.14480936462504793,0.020291486245944308,0.013224587787537592,0.33446204617813374,0.23344182476677847,0.27347871683740915
03343748-BA91-4BD1-9D39-1B1E55872B1C,0.0,0.38657038062115084,0.33966722207246364,0.337343473191034,0.39435630988476505,0.34791377204374785,0.35021820853487967
033ab676-4675-4484-8a1d-2a38e092798e,1.0,0.8194371611797586,0.7242922010552951,0.8502961985504507,0.5892377738074001,0.6367634967416151,0.6505102275837102
034793CF-EB51-4AC1-9375-01B5E1DEF517,1.0,0.9091086071834128,0.8105004702664065,0.9203989416361654,0.6498817836695097,0.6845562506897332,0.743582818506229
03506b8d-e155-4a30-9c78-28d883ae802f,0.0,0.2155398954533262,0.06927088556079934,0.01972086168408157,0.4058176398758071,0.3498561208623675,0.33291042007494387
0352aeee-04d2-4c24-9fd1-ad7db68d266d,0.0,0.3872346022516984,0.15749644247525235,0.04417481148492041,0.559913498043391,0.5634616900670979,0.5956712300319429
03558cf4-6f63-45d0-a6d2-85c1923f5504,0.0,0.14223004751204174,0.01731796159958335,0.012781265629403847,0.341501447311327,0.22387982080784943,0.2687678350044893
035865b2-aeaf-443d-bb27-2ec86e2409a7,1.0,0.9323004157743446,0.9734413058793965,0.9832963049844027,0.5880379980349643,0.6553791705964624,0.6430738450050126
03592d35-cce0-40e4-8ae9-53ff12b352c5,1.0,0.8815257439279633,0.954567415446549,0.9795726819813318,0.537358985159201,0.5933079799602764,0.5552440664254792
035a583b-b421-4b2d-83a1-cf9c9abace8e,1.0,0.8698424050782583,0.9700353441200212,0.9828649154426322,0.5089117049205049,0.5928815245030742,0.5062954719433425
035d9d6a-d358-4c5b-9f07-8e872b3c8ef0,1.0,0.9694491858443265,0.9742625557613738,0.9833346282922465,0.6407750007528625,0.6845562506897332,0.7286651230064859
0365b3ab-1bdd-44c0-abab-d6ce75bcb355,0.0,0.19160026806507607,0.06905443625956299,0.025119129058025665,0.3542361602819716,0.3140082880917964,0.3053129542819716
0371CCC0-3EE4-4935-B0EB-82511BC1790B,1.0,0.7093776078291518,0.625611685715643,0.7188456912549648,0.5378357566762562,0.5895701484928642,0.5519381336162523
0378d061-66d7-41e2-b97d-891ca7b88a94,1.0,0.9056587972769838,0.9650722042663868,0.9819646706685142,0.5563527379873682,0.6346318026199609,0.5873087797122067
0381A328-FA29-4B98-A550-D8CA98072962,0.0,0.6097495508781267,0.5244819179659921,0.5882460947663921,0.5069913501794502,0.5091379054207718,0.5160430422902591
03863939-b812-4f97-8382-d6011b397fe5,1.0,0.9633402343301597,0.975390791301982,0.9837957620845038,0.6280066752929916,0.6845562506897332,0.7115869434059553
038ebba5-ddc3-4c73-8c59-cd2314c0561f,0.0,0.3536261529446391,0.22804812126585358,0.09070045549437462,0.47462556257114846,0.48600881054547945,0.45218903959187584
038ee1db-baa2-41f7-8b4c-db3caad11ae7,0.0,0.2791975399242558,0.10180828260148642,0.028626844261218233,0.45980254635881934,0.41822800535384846,0.44495143502968565
0391119D-F48B-48C5-AAD2-9422E67BB0CF,1.0,0.5706431966302552,0.5247442492439638,0.5040429739504108,0.49350768373518034,0.4953312442697015,0.4760348940666207
03998acb-1596-4931-a711-3daebe8be43c,0.0,0.2359948691894577,0.025278682251391568,0.01383413594875725,0.44195617862591796,0.3897351257353387,0.4153132534264037
039d37e7-859b-4bfd-9cfe-5042f93793d7,0.0,0.2523564401905408,0.024852088002319625,0.013668290550692842,0.4560280287253582,0.43190706849656285,0.4338330896449003
039ec3cc-5770-4888-b9d3-9e55ac58127f,0.0,0.4336179925981779,0.22356811889971606,0.07160781216004976,0.5648141000287328,0.6309986445776503,0.6104814224669561
03A36222-CFFB-4E58-BD54-C5AE2076CEE4,1.0,0.8797810856253216,0.7701590067837536,0.9044574028118215,0.6269158447821678,0.6841910435764844,0.7076611079182663
03A5462B-808D-4A6A-9764-59466DD774D4,1.0,0.8467652970068914,0.7601370454775254,0.8999400347459229,0.5840659983057922,0.6648223160880465,0.639086618507298
03AEED3F-382F-4930-AD4A-656799BE31AD,1.0,0.7969652918131149,0.7280919876738692,0.8707580773267166,0.5421961055025352,0.6328456705930726,0.5673646108317241
03BECDFB-9FE3-4190-AF38-FBB13C1E2DC1,1.0,0.8930507653755045,0.7845395575354285,0.9155496859735825,0.6370066808757541,0.6845562506897332,0.7240074709839852
03C2FE99-D433-4EEC-AA50-A1E2F5DAF064,0.0,0.4604564754924191,0.39744774273987793,0.4123495187011827,0.4365501401303697,0.40388428262471787,0.41267748255165637
03D1962E-E4F8-444F-81DD-67AA774F1307,1.0,0.850210932166962,0.7477285732942602,0.8928504515821281,0.5990560962260925,0.6689677806507234,0.6612296665277357
03DAF044-37A2-47B5-8CC1-DE19A230706A,1.0,0.458125003912207,0.42770811565390815,0.34141939809270067,0.4528597666730234,0.438699000512692,0.4039692107177045
03a58b10-6314-491a-972d-a30c23289a86,1.0,0.9740798776627545,0.9762474968105943,0.9832689878147425,0.6474463494284635,0.6845562506897332,0.7405273714572445
